Freq_GHz	Rm60_Rs5_dBm	Open_Rs5_dBm	Rm60_Rs15_dBm	Open_Rs15_dBm	Rm60_Rs25_dBm	Open_Rs25_dBm	Rm60_Rs35_dBm	Open_Rs35_dBm	Rm60_Rs45_dBm	Open_Rs45_dBm
24.2715	-24.1543	-20.3828	-25.0424	-21.2505	-25.9385	-22.0588	-26.8106	-22.8116	-27.6434	-23.5139
24.2915	-24.1594	-20.3905	-25.0483	-21.2585	-25.9451	-22.0668	-26.8178	-22.8197	-27.6509	-23.522
24.3115	-24.1645	-20.3983	-25.0543	-21.2664	-25.9517	-22.0748	-26.8249	-22.8277	-27.6585	-23.5301
24.3314	-24.1696	-20.4061	-25.0602	-21.2743	-25.9583	-22.0828	-26.832	-22.8358	-27.666	-23.5381
24.3514	-24.1747	-20.4138	-25.0662	-21.2822	-25.9649	-22.0908	-26.8392	-22.8438	-27.6735	-23.5462
24.3713	-24.1798	-20.4216	-25.0721	-21.2901	-25.9716	-22.0988	-26.8463	-22.8519	-27.6811	-23.5542
24.3913	-24.1849	-20.4294	-25.0781	-21.298	-25.9782	-22.1068	-26.8535	-22.8599	-27.6886	-23.5623
24.4113	-24.19	-20.4371	-25.0841	-21.306	-25.9848	-22.1148	-26.8606	-22.8679	-27.6961	-23.5703
24.4312	-24.1952	-20.4449	-25.09	-21.3139	-25.9915	-22.1228	-26.8677	-22.876	-27.7037	-23.5784
24.4512	-24.2003	-20.4527	-25.096	-21.3218	-25.9981	-22.1309	-26.8749	-22.884	-27.7112	-23.5864
24.4711	-24.2054	-20.4605	-25.102	-21.3298	-26.0047	-22.1389	-26.882	-22.8921	-27.7187	-23.5945
24.4911	-24.2106	-20.4683	-25.108	-21.3377	-26.0114	-22.1469	-26.8892	-22.9001	-27.7263	-23.6025
24.5111	-24.2157	-20.4761	-25.1139	-21.3457	-26.018	-22.1549	-26.8963	-22.9082	-27.7338	-23.6106
24.531	-24.2208	-20.4839	-25.1199	-21.3536	-26.0247	-22.1629	-26.9035	-22.9162	-27.7413	-23.6187
24.551	-24.226	-20.4917	-25.1259	-21.3616	-26.0313	-22.1709	-26.9107	-22.9243	-27.7489	-23.6267
24.5709	-24.2312	-20.4995	-25.1319	-21.3695	-26.038	-22.179	-26.9178	-22.9323	-27.7564	-23.6348
24.5909	-24.2363	-20.5074	-25.1379	-21.3775	-26.0446	-22.187	-26.925	-22.9404	-27.764	-23.6428
24.6109	-24.2415	-20.5152	-25.1439	-21.3854	-26.0513	-22.195	-26.9321	-22.9484	-27.7715	-23.6509
24.6308	-24.2467	-20.523	-25.1499	-21.3934	-26.058	-22.203	-26.9393	-22.9565	-27.779	-23.6589
24.6508	-24.2518	-20.5309	-25.1559	-21.4014	-26.0646	-22.2111	-26.9465	-22.9645	-27.7866	-23.667
24.6707	-24.257	-20.5387	-25.1619	-21.4093	-26.0713	-22.2191	-26.9536	-22.9726	-27.7941	-23.675
24.6907	-24.2622	-20.5466	-25.1679	-21.4173	-26.0779	-22.2271	-26.9608	-22.9807	-27.8017	-23.6831
24.7107	-24.2674	-20.5544	-25.174	-21.4253	-26.0846	-22.2352	-26.9679	-22.9887	-27.8092	-23.6911
24.7306	-24.2726	-20.5623	-25.18	-21.4333	-26.0913	-22.2432	-26.9751	-22.9968	-27.8167	-23.6992
24.7506	-24.2778	-20.5701	-25.186	-21.4412	-26.098	-22.2512	-26.9823	-23.0048	-27.8243	-23.7072
24.7705	-24.283	-20.578	-25.192	-21.4492	-26.1046	-22.2593	-26.9895	-23.0129	-27.8318	-23.7153
24.7905	-24.2882	-20.5859	-25.1981	-21.4572	-26.1113	-22.2673	-26.9966	-23.0209	-27.8394	-23.7233
24.8105	-24.2934	-20.5937	-25.2041	-21.4652	-26.118	-22.2754	-27.0038	-23.029	-27.8469	-23.7314
24.8304	-24.2986	-20.6016	-25.2102	-21.4732	-26.1247	-22.2834	-27.011	-23.0371	-27.8545	-23.7394
24.8504	-24.3038	-20.6095	-25.2162	-21.4812	-26.1314	-22.2915	-27.0182	-23.0451	-27.862	-23.7475
24.8703	-24.309	-20.6174	-25.2222	-21.4892	-26.1381	-22.2995	-27.0253	-23.0532	-27.8696	-23.7555
24.8903	-24.3143	-20.6253	-25.2283	-21.4972	-26.1448	-22.3076	-27.0325	-23.0612	-27.8771	-23.7636
24.9103	-24.3195	-20.6332	-25.2343	-21.5052	-26.1514	-22.3156	-27.0397	-23.0693	-27.8847	-23.7716
24.9302	-24.3247	-20.6411	-25.2404	-21.5132	-26.1581	-22.3237	-27.0469	-23.0774	-27.8922	-23.7797
24.9502	-24.33	-20.649	-25.2465	-21.5212	-26.1648	-22.3317	-27.0541	-23.0854	-27.8998	-23.7877
24.9701	-24.3352	-20.6569	-25.2525	-21.5292	-26.1715	-22.3398	-27.0612	-23.0935	-27.9073	-23.7958
24.9901	-24.3405	-20.6648	-25.2586	-21.5372	-26.1782	-22.3478	-27.0684	-23.1016	-27.9149	-23.8038
25.0101	-24.3457	-20.6728	-25.2647	-21.5453	-26.1849	-22.3559	-27.0756	-23.1096	-27.9224	-23.8119
25.03	-24.351	-20.6807	-25.2707	-21.5533	-26.1917	-22.364	-27.0828	-23.1177	-27.93	-23.8199
25.05	-24.3562	-20.6886	-25.2768	-21.5613	-26.1984	-22.372	-27.09	-23.1257	-27.9375	-23.828
25.0699	-24.3615	-20.6966	-25.2829	-21.5693	-26.2051	-22.3801	-27.0972	-23.1338	-27.9451	-23.836
25.0899	-24.3668	-20.7045	-25.289	-21.5774	-26.2118	-22.3881	-27.1044	-23.1419	-27.9526	-23.8441
25.1099	-24.3721	-20.7124	-25.2951	-21.5854	-26.2185	-22.3962	-27.1116	-23.1499	-27.9602	-23.8521
25.1298	-24.3773	-20.7204	-25.3012	-21.5934	-26.2252	-22.4043	-27.1188	-23.158	-27.9677	-23.8602
25.1498	-24.3826	-20.7283	-25.3072	-21.6015	-26.232	-22.4124	-27.126	-23.1661	-27.9753	-23.8682
25.1697	-24.3879	-20.7363	-25.3133	-21.6095	-26.2387	-22.4204	-27.1332	-23.1742	-27.9828	-23.8763
25.1897	-24.3932	-20.7443	-25.3194	-21.6176	-26.2454	-22.4285	-27.1404	-23.1822	-27.9904	-23.8843
25.2097	-24.3985	-20.7522	-25.3255	-21.6256	-26.2521	-22.4366	-27.1476	-23.1903	-27.998	-23.8924
25.2296	-24.4038	-20.7602	-25.3317	-21.6337	-26.2589	-22.4447	-27.1548	-23.1984	-28.0055	-23.9004
25.2496	-24.4091	-20.7682	-25.3378	-21.6417	-26.2656	-22.4527	-27.162	-23.2064	-28.0131	-23.9085
25.2695	-24.4144	-20.7762	-25.3439	-21.6498	-26.2723	-22.4608	-27.1692	-23.2145	-28.0206	-23.9165
25.2895	-24.4197	-20.7842	-25.35	-21.6578	-26.2791	-22.4689	-27.1764	-23.2226	-28.0282	-23.9245
25.3095	-24.4251	-20.7922	-25.3561	-21.6659	-26.2858	-22.477	-27.1836	-23.2307	-28.0357	-23.9326
25.3294	-24.4304	-20.8002	-25.3622	-21.674	-26.2926	-22.4851	-27.1908	-23.2387	-28.0433	-23.9406
25.3494	-24.4357	-20.8082	-25.3684	-21.682	-26.2993	-22.4932	-27.198	-23.2468	-28.0509	-23.9487
25.3693	-24.441	-20.8162	-25.3745	-21.6901	-26.3061	-22.5012	-27.2052	-23.2549	-28.0584	-23.9567
25.3893	-24.4464	-20.8242	-25.3806	-21.6982	-26.3128	-22.5093	-27.2124	-23.263	-28.066	-23.9648
25.4093	-24.4517	-20.8322	-25.3868	-21.7063	-26.3196	-22.5174	-27.2197	-23.271	-28.0736	-23.9728
25.4292	-24.4571	-20.8402	-25.3929	-21.7144	-26.3263	-22.5255	-27.2269	-23.2791	-28.0811	-23.9809
25.4492	-24.4624	-20.8482	-25.3991	-21.7224	-26.3331	-22.5336	-27.2341	-23.2872	-28.0887	-23.9889
25.4691	-24.4678	-20.8562	-25.4052	-21.7305	-26.3398	-22.5417	-27.2413	-23.2953	-28.0962	-23.9969
25.4891	-24.4731	-20.8643	-25.4114	-21.7386	-26.3466	-22.5498	-27.2485	-23.3033	-28.1038	-24.005
25.5091	-24.4785	-20.8723	-25.4175	-21.7467	-26.3533	-22.5579	-27.2557	-23.3114	-28.1114	-24.013
25.529	-24.4839	-20.8804	-25.4237	-21.7548	-26.3601	-22.566	-27.263	-23.3195	-28.1189	-24.0211
25.549	-24.4892	-20.8884	-25.4298	-21.7629	-26.3669	-22.5741	-27.2702	-23.3276	-28.1265	-24.0291
25.5689	-24.4946	-20.8964	-25.436	-21.771	-26.3736	-22.5822	-27.2774	-23.3357	-28.1341	-24.0372
25.5889	-24.5	-20.9045	-25.4422	-21.7791	-26.3804	-22.5903	-27.2846	-23.3437	-28.1416	-24.0452
25.6089	-24.5054	-20.9126	-25.4483	-21.7872	-26.3872	-22.5984	-27.2919	-23.3518	-28.1492	-24.0532
25.6288	-24.5108	-20.9206	-25.4545	-21.7953	-26.394	-22.6065	-27.2991	-23.3599	-28.1568	-24.0613
25.6488	-24.5162	-20.9287	-25.4607	-21.8034	-26.4008	-22.6146	-27.3063	-23.368	-28.1643	-24.0693
25.6687	-24.5216	-20.9368	-25.4669	-21.8115	-26.4075	-22.6227	-27.3136	-23.3761	-28.1719	-24.0774
25.6887	-24.527	-20.9448	-25.473	-21.8196	-26.4143	-22.6309	-27.3208	-23.3842	-28.1795	-24.0854
25.7087	-24.5324	-20.9529	-25.4792	-21.8278	-26.4211	-22.639	-27.328	-23.3922	-28.187	-24.0935
25.7286	-24.5378	-20.961	-25.4854	-21.8359	-26.4279	-22.6471	-27.3353	-23.4003	-28.1946	-24.1015
25.7486	-24.5432	-20.9691	-25.4916	-21.844	-26.4347	-22.6552	-27.3425	-23.4084	-28.2022	-24.1095
25.7685	-24.5486	-20.9772	-25.4978	-21.8521	-26.4415	-22.6633	-27.3497	-23.4165	-28.2097	-24.1176
25.7885	-24.554	-20.9853	-25.504	-21.8603	-26.4483	-22.6714	-27.357	-23.4246	-28.2173	-24.1256
25.8085	-24.5595	-20.9934	-25.5102	-21.8684	-26.4551	-22.6796	-27.3642	-23.4327	-28.2249	-24.1337
25.8284	-24.5649	-21.0015	-25.5164	-21.8765	-26.4619	-22.6877	-27.3715	-23.4408	-28.2324	-24.1417
25.8484	-24.5703	-21.0096	-25.5226	-21.8847	-26.4687	-22.6958	-27.3787	-23.4488	-28.24	-24.1497
25.8683	-24.5758	-21.0177	-25.5288	-21.8928	-26.4755	-22.7039	-27.3859	-23.4569	-28.2476	-24.1578
25.8883	-24.5812	-21.0258	-25.5351	-21.901	-26.4823	-22.7121	-27.3932	-23.465	-28.2552	-24.1658
25.9083	-24.5866	-21.0339	-25.5413	-21.9091	-26.4891	-22.7202	-27.4004	-23.4731	-28.2627	-24.1738
25.9282	-24.5921	-21.0421	-25.5475	-21.9172	-26.4959	-22.7283	-27.4077	-23.4812	-28.2703	-24.1819
25.9482	-24.5976	-21.0502	-25.5537	-21.9254	-26.5027	-22.7365	-27.4149	-23.4893	-28.2779	-24.1899
25.9681	-24.603	-21.0583	-25.56	-21.9335	-26.5095	-22.7446	-27.4222	-23.4974	-28.2855	-24.198
25.9881	-24.6085	-21.0665	-25.5662	-21.9417	-26.5163	-22.7527	-27.4294	-23.5055	-28.293	-24.206
26.0081	-24.614	-21.0746	-25.5724	-21.9499	-26.5231	-22.7609	-27.4367	-23.5136	-28.3006	-24.214
26.028	-24.6194	-21.0827	-25.5787	-21.958	-26.53	-22.769	-27.4439	-23.5217	-28.3082	-24.2221
26.048	-24.6249	-21.0909	-25.5849	-21.9662	-26.5368	-22.7771	-27.4512	-23.5297	-28.3158	-24.2301
26.0679	-24.6304	-21.099	-25.5911	-21.9743	-26.5436	-22.7853	-27.4585	-23.5378	-28.3233	-24.2381
26.0879	-24.6359	-21.1072	-25.5974	-21.9825	-26.5504	-22.7934	-27.4657	-23.5459	-28.3309	-24.2462
26.1079	-24.6414	-21.1154	-25.6036	-21.9907	-26.5573	-22.8015	-27.473	-23.554	-28.3385	-24.2542
26.1278	-24.6469	-21.1235	-25.6099	-21.9989	-26.5641	-22.8097	-27.4802	-23.5621	-28.3461	-24.2622
26.1478	-24.6524	-21.1317	-25.6162	-22.007	-26.5709	-22.8178	-27.4875	-23.5702	-28.3536	-24.2703
26.1677	-24.6579	-21.1399	-25.6224	-22.0152	-26.5778	-22.826	-27.4947	-23.5783	-28.3612	-24.2783
26.1877	-24.6634	-21.1481	-25.6287	-22.0234	-26.5846	-22.8341	-27.502	-23.5864	-28.3688	-24.2863
26.2077	-24.6689	-21.1562	-25.6349	-22.0316	-26.5914	-22.8423	-27.5093	-23.5945	-28.3764	-24.2944
26.2276	-24.6744	-21.1644	-25.6412	-22.0398	-26.5983	-22.8504	-27.5165	-23.6026	-28.384	-24.3024
26.2476	-24.6799	-21.1726	-25.6475	-22.0479	-26.6051	-22.8586	-27.5238	-23.6107	-28.3915	-24.3104
26.2675	-24.6854	-21.1808	-25.6538	-22.0561	-26.612	-22.8667	-27.5311	-23.6188	-28.3991	-24.3185
26.2875	-24.691	-21.189	-25.66	-22.0643	-26.6188	-22.8749	-27.5383	-23.6269	-28.4067	-24.3265
26.3075	-24.6965	-21.1972	-25.6663	-22.0725	-26.6257	-22.883	-27.5456	-23.635	-28.4143	-24.3345
26.3274	-24.702	-21.2054	-25.6726	-22.0807	-26.6325	-22.8912	-27.5529	-23.6431	-28.4219	-24.3426
26.3474	-24.7076	-21.2136	-25.6789	-22.0889	-26.6394	-22.8994	-27.5602	-23.6512	-28.4294	-24.3506
26.3673	-24.7131	-21.2218	-25.6852	-22.0971	-26.6462	-22.9075	-27.5674	-23.6593	-28.437	-24.3586
26.3873	-24.7187	-21.2301	-25.6915	-22.1053	-26.6531	-22.9157	-27.5747	-23.6674	-28.4446	-24.3667
26.4073	-24.7242	-21.2383	-25.6978	-22.1135	-26.6599	-22.9238	-27.582	-23.6755	-28.4522	-24.3747
26.4272	-24.7298	-21.2465	-25.7041	-22.1217	-26.6668	-22.932	-27.5893	-23.6836	-28.4598	-24.3827
26.4472	-24.7353	-21.2547	-25.7104	-22.13	-26.6737	-22.9402	-27.5965	-23.6917	-28.4673	-24.3908
26.4671	-24.7409	-21.263	-25.7167	-22.1382	-26.6805	-22.9483	-27.6038	-23.6998	-28.4749	-24.3988
26.4871	-24.7465	-21.2712	-25.723	-22.1464	-26.6874	-22.9565	-27.6111	-23.7079	-28.4825	-24.4068
26.5071	-24.752	-21.2794	-25.7293	-22.1546	-26.6943	-22.9647	-27.6184	-23.716	-28.4901	-24.4149
26.527	-24.7576	-21.2877	-25.7356	-22.1628	-26.7011	-22.9728	-27.6257	-23.7241	-28.4977	-24.4229
26.547	-24.7632	-21.2959	-25.742	-22.1711	-26.708	-22.981	-27.6329	-23.7322	-28.5053	-24.4309
26.5669	-24.7688	-21.3042	-25.7483	-22.1793	-26.7149	-22.9892	-27.6402	-23.7403	-28.5129	-24.4389
26.5869	-24.7744	-21.3124	-25.7546	-22.1875	-26.7218	-22.9973	-27.6475	-23.7484	-28.5204	-24.447
26.6069	-24.78	-21.3207	-25.7609	-22.1957	-26.7287	-23.0055	-27.6548	-23.7565	-28.528	-24.455
26.6268	-24.7856	-21.329	-25.7673	-22.204	-26.7355	-23.0137	-27.6621	-23.7646	-28.5356	-24.463
26.6468	-24.7912	-21.3372	-25.7736	-22.2122	-26.7424	-23.0219	-27.6694	-23.7727	-28.5432	-24.4711
26.6667	-24.7968	-21.3455	-25.7799	-22.2204	-26.7493	-23.03	-27.6767	-23.7808	-28.5508	-24.4791
26.6867	-24.8024	-21.3538	-25.7863	-22.2287	-26.7562	-23.0382	-27.6839	-23.7889	-28.5584	-24.4871
26.7067	-24.808	-21.362	-25.7926	-22.2369	-26.7631	-23.0464	-27.6912	-23.797	-28.566	-24.4951
26.7266	-24.8136	-21.3703	-25.799	-22.2452	-26.77	-23.0546	-27.6985	-23.8051	-28.5735	-24.5032
26.7466	-24.8192	-21.3786	-25.8053	-22.2534	-26.7769	-23.0628	-27.7058	-23.8132	-28.5811	-24.5112
26.7665	-24.8249	-21.3869	-25.8117	-22.2617	-26.7838	-23.0709	-27.7131	-23.8213	-28.5887	-24.5192
26.7865	-24.8305	-21.3952	-25.818	-22.2699	-26.7907	-23.0791	-27.7204	-23.8294	-28.5963	-24.5272
26.8065	-24.8361	-21.4035	-25.8244	-22.2782	-26.7976	-23.0873	-27.7277	-23.8375	-28.6039	-24.5353
26.8264	-24.8418	-21.4118	-25.8307	-22.2864	-26.8045	-23.0955	-27.735	-23.8456	-28.6115	-24.5433
26.8464	-24.8474	-21.4201	-25.8371	-22.2947	-26.8114	-23.1037	-27.7423	-23.8538	-28.6191	-24.5513
26.8663	-24.8531	-21.4284	-25.8435	-22.3029	-26.8183	-23.1119	-27.7496	-23.8619	-28.6267	-24.5593
26.8863	-24.8587	-21.4367	-25.8498	-22.3112	-26.8252	-23.1201	-27.7569	-23.87	-28.6343	-24.5674
26.9063	-24.8644	-21.445	-25.8562	-22.3195	-26.8321	-23.1283	-27.7642	-23.8781	-28.6418	-24.5754
26.9262	-24.87	-21.4533	-25.8626	-22.3277	-26.839	-23.1365	-27.7715	-23.8862	-28.6494	-24.5834
26.9462	-24.8757	-21.4617	-25.869	-22.336	-26.8459	-23.1446	-27.7788	-23.8943	-28.657	-24.5914
26.9661	-24.8814	-21.47	-25.8754	-22.3443	-26.8528	-23.1528	-27.7861	-23.9024	-28.6646	-24.5994
26.9861	-24.887	-21.4783	-25.8817	-22.3525	-26.8597	-23.161	-27.7934	-23.9105	-28.6722	-24.6075
27.0061	-24.8927	-21.4867	-25.8881	-22.3608	-26.8667	-23.1692	-27.8007	-23.9186	-28.6798	-24.6155
27.026	-24.8984	-21.495	-25.8945	-22.3691	-26.8736	-23.1774	-27.808	-23.9267	-28.6874	-24.6235
27.046	-24.9041	-21.5033	-25.9009	-22.3774	-26.8805	-23.1856	-27.8154	-23.9349	-28.695	-24.6315
27.0659	-24.9098	-21.5117	-25.9073	-22.3857	-26.8874	-23.1938	-27.8227	-23.943	-28.7026	-24.6396
27.0859	-24.9155	-21.52	-25.9137	-22.3939	-26.8944	-23.202	-27.83	-23.9511	-28.7102	-24.6476
27.1059	-24.9212	-21.5284	-25.9201	-22.4022	-26.9013	-23.2102	-27.8373	-23.9592	-28.7178	-24.6556
27.1258	-24.9269	-21.5367	-25.9265	-22.4105	-26.9082	-23.2184	-27.8446	-23.9673	-28.7254	-24.6636
27.1458	-24.9326	-21.5451	-25.9329	-22.4188	-26.9151	-23.2266	-27.8519	-23.9754	-28.7329	-24.6716
27.1657	-24.9383	-21.5534	-25.9393	-22.4271	-26.9221	-23.2349	-27.8592	-23.9835	-28.7405	-24.6797
27.1857	-24.944	-21.5618	-25.9458	-22.4354	-26.929	-23.2431	-27.8666	-23.9916	-28.7481	-24.6877
27.2057	-24.9497	-21.5702	-25.9522	-22.4437	-26.936	-23.2513	-27.8739	-23.9997	-28.7557	-24.6957
27.2256	-24.9554	-21.5785	-25.9586	-22.452	-26.9429	-23.2595	-27.8812	-24.0079	-28.7633	-24.7037
27.2456	-24.9611	-21.5869	-25.965	-22.4603	-26.9498	-23.2677	-27.8885	-24.016	-28.7709	-24.7117
27.2655	-24.9669	-21.5953	-25.9714	-22.4686	-26.9568	-23.2759	-27.8958	-24.0241	-28.7785	-24.7197
27.2855	-24.9726	-21.6037	-25.9779	-22.4769	-26.9637	-23.2841	-27.9031	-24.0322	-28.7861	-24.7278
27.3055	-24.9783	-21.6121	-25.9843	-22.4852	-26.9707	-23.2923	-27.9105	-24.0403	-28.7937	-24.7358
27.3254	-24.9841	-21.6204	-25.9907	-22.4935	-26.9776	-23.3005	-27.9178	-24.0484	-28.8013	-24.7438
27.3454	-24.9898	-21.6288	-25.9972	-22.5018	-26.9846	-23.3088	-27.9251	-24.0565	-28.8089	-24.7518
27.3653	-24.9956	-21.6372	-26.0036	-22.5101	-26.9915	-23.317	-27.9324	-24.0647	-28.8165	-24.7598
27.3853	-25.0013	-21.6456	-26.0101	-22.5185	-26.9985	-23.3252	-27.9398	-24.0728	-28.8241	-24.7678
27.4053	-25.0071	-21.654	-26.0165	-22.5268	-27.0054	-23.3334	-27.9471	-24.0809	-28.8317	-24.7759
27.4252	-25.0128	-21.6624	-26.023	-22.5351	-27.0124	-23.3416	-27.9544	-24.089	-28.8393	-24.7839
27.4452	-25.0186	-21.6708	-26.0294	-22.5434	-27.0193	-23.3498	-27.9618	-24.0971	-28.8469	-24.7919
27.4651	-25.0243	-21.6793	-26.0359	-22.5517	-27.0263	-23.3581	-27.9691	-24.1052	-28.8545	-24.7999
27.4851	-25.0301	-21.6877	-26.0423	-22.5601	-27.0333	-23.3663	-27.9764	-24.1134	-28.8621	-24.8079
27.5051	-25.0359	-21.6961	-26.0488	-22.5684	-27.0402	-23.3745	-27.9837	-24.1215	-28.8697	-24.8159
27.525	-25.0417	-21.7045	-26.0552	-22.5767	-27.0472	-23.3827	-27.9911	-24.1296	-28.8773	-24.8239
27.545	-25.0475	-21.7129	-26.0617	-22.5851	-27.0542	-23.391	-27.9984	-24.1377	-28.8849	-24.8319
27.5649	-25.0532	-21.7214	-26.0682	-22.5934	-27.0611	-23.3992	-28.0057	-24.1458	-28.8925	-24.84
27.5849	-25.059	-21.7298	-26.0746	-22.6017	-27.0681	-23.4074	-28.0131	-24.154	-28.9001	-24.848
27.6049	-25.0648	-21.7382	-26.0811	-22.6101	-27.0751	-23.4156	-28.0204	-24.1621	-28.9077	-24.856
27.6248	-25.0706	-21.7467	-26.0876	-22.6184	-27.0821	-23.4239	-28.0278	-24.1702	-28.9153	-24.864
27.6448	-25.0764	-21.7551	-26.0941	-22.6267	-27.089	-23.4321	-28.0351	-24.1783	-28.9229	-24.872
27.6647	-25.0822	-21.7635	-26.1006	-22.6351	-27.096	-23.4403	-28.0424	-24.1864	-28.9305	-24.88
27.6847	-25.088	-21.772	-26.107	-22.6434	-27.103	-23.4486	-28.0498	-24.1945	-28.9381	-24.888
27.7047	-25.0939	-21.7804	-26.1135	-22.6518	-27.11	-23.4568	-28.0571	-24.2027	-28.9457	-24.896
27.7246	-25.0997	-21.7889	-26.12	-22.6601	-27.117	-23.465	-28.0645	-24.2108	-28.9533	-24.904
27.7446	-25.1055	-21.7973	-26.1265	-22.6685	-27.124	-23.4733	-28.0718	-24.2189	-28.9609	-24.9121
27.7645	-25.1113	-21.8058	-26.133	-22.6768	-27.1309	-23.4815	-28.0791	-24.227	-28.9685	-24.9201
27.7845	-25.1172	-21.8143	-26.1395	-22.6852	-27.1379	-23.4898	-28.0865	-24.2351	-28.9761	-24.9281
27.8045	-25.123	-21.8227	-26.146	-22.6935	-27.1449	-23.498	-28.0938	-24.2433	-28.9837	-24.9361
27.8244	-25.1288	-21.8312	-26.1525	-22.7019	-27.1519	-23.5062	-28.1012	-24.2514	-28.9913	-24.9441
27.8444	-25.1347	-21.8397	-26.159	-22.7103	-27.1589	-23.5145	-28.1085	-24.2595	-28.9989	-24.9521
27.8643	-25.1405	-21.8481	-26.1655	-22.7186	-27.1659	-23.5227	-28.1159	-24.2676	-29.0065	-24.9601
27.8843	-25.1464	-21.8566	-26.172	-22.727	-27.1729	-23.531	-28.1232	-24.2758	-29.0141	-24.9681
27.9043	-25.1522	-21.8651	-26.1786	-22.7353	-27.1799	-23.5392	-28.1306	-24.2839	-29.0217	-24.9761
27.9242	-25.1581	-21.8736	-26.1851	-22.7437	-27.1869	-23.5474	-28.1379	-24.292	-29.0293	-24.9841
27.9442	-25.1639	-21.8821	-26.1916	-22.7521	-27.1939	-23.5557	-28.1453	-24.3001	-29.0369	-24.9921
27.9641	-25.1698	-21.8906	-26.1981	-22.7605	-27.2009	-23.5639	-28.1526	-24.3082	-29.0445	-25.0001
27.9841	-25.1757	-21.8991	-26.2047	-22.7688	-27.2079	-23.5722	-28.16	-24.3164	-29.0521	-25.0081
28.0041	-25.1815	-21.9075	-26.2112	-22.7772	-27.2149	-23.5804	-28.1673	-24.3245	-29.0597	-25.0161
28.024	-25.1874	-21.916	-26.2177	-22.7856	-27.222	-23.5887	-28.1747	-24.3326	-29.0673	-25.0241
28.044	-25.1933	-21.9246	-26.2243	-22.794	-27.229	-23.5969	-28.182	-24.3407	-29.0749	-25.0322
28.0639	-25.1992	-21.9331	-26.2308	-22.8023	-27.236	-23.6052	-28.1894	-24.3489	-29.0825	-25.0402
28.0839	-25.205	-21.9416	-26.2373	-22.8107	-27.243	-23.6134	-28.1967	-24.357	-29.0901	-25.0482
28.1039	-25.2109	-21.9501	-26.2439	-22.8191	-27.25	-23.6217	-28.2041	-24.3651	-29.0977	-25.0562
28.1238	-25.2168	-21.9586	-26.2504	-22.8275	-27.257	-23.6299	-28.2115	-24.3732	-29.1053	-25.0642
28.1438	-25.2227	-21.9671	-26.257	-22.8359	-27.2641	-23.6382	-28.2188	-24.3814	-29.1129	-25.0722
28.1637	-25.2286	-21.9756	-26.2635	-22.8443	-27.2711	-23.6464	-28.2262	-24.3895	-29.1205	-25.0802
28.1837	-25.2345	-21.9841	-26.2701	-22.8527	-27.2781	-23.6547	-28.2335	-24.3976	-29.1281	-25.0882
28.2037	-25.2404	-21.9927	-26.2766	-22.861	-27.2851	-23.6629	-28.2409	-24.4057	-29.1357	-25.0962
28.2236	-25.2464	-22.0012	-26.2832	-22.8694	-27.2922	-23.6712	-28.2483	-24.4139	-29.1433	-25.1042
28.2436	-25.2523	-22.0097	-26.2897	-22.8778	-27.2992	-23.6795	-28.2556	-24.422	-29.1509	-25.1122
28.2635	-25.2582	-22.0183	-26.2963	-22.8862	-27.3062	-23.6877	-28.263	-24.4301	-29.1585	-25.1202
28.2835	-25.2641	-22.0268	-26.3029	-22.8946	-27.3132	-23.696	-28.2704	-24.4382	-29.1661	-25.1282
28.3035	-25.27	-22.0353	-26.3094	-22.903	-27.3203	-23.7042	-28.2777	-24.4464	-29.1737	-25.1362
28.3234	-25.276	-22.0439	-26.316	-22.9114	-27.3273	-23.7125	-28.2851	-24.4545	-29.1813	-25.1442
28.3434	-25.2819	-22.0524	-26.3226	-22.9198	-27.3344	-23.7208	-28.2925	-24.4626	-29.1889	-25.1522
28.3633	-25.2879	-22.061	-26.3292	-22.9282	-27.3414	-23.729	-28.2998	-24.4707	-29.1966	-25.1602
28.3833	-25.2938	-22.0695	-26.3358	-22.9367	-27.3484	-23.7373	-28.3072	-24.4789	-29.2042	-25.1682
28.4033	-25.2997	-22.0781	-26.3423	-22.9451	-27.3555	-23.7456	-28.3146	-24.487	-29.2118	-25.1762
28.4232	-25.3057	-22.0866	-26.3489	-22.9535	-27.3625	-23.7538	-28.3219	-24.4951	-29.2194	-25.1842
28.4432	-25.3116	-22.0952	-26.3555	-22.9619	-27.3696	-23.7621	-28.3293	-24.5032	-29.227	-25.1922
28.4631	-25.3176	-22.1038	-26.3621	-22.9703	-27.3766	-23.7704	-28.3367	-24.5114	-29.2346	-25.2002
28.4831	-25.3236	-22.1123	-26.3687	-22.9787	-27.3837	-23.7786	-28.3441	-24.5195	-29.2422	-25.2081
28.5031	-25.3295	-22.1209	-26.3753	-22.9871	-27.3907	-23.7869	-28.3514	-24.5276	-29.2498	-25.2161
28.523	-25.3355	-22.1295	-26.3819	-22.9956	-27.3978	-23.7952	-28.3588	-24.5358	-29.2574	-25.2241
28.543	-25.3415	-22.138	-26.3885	-23.004	-27.4048	-23.8034	-28.3662	-24.5439	-29.265	-25.2321
28.5629	-25.3475	-22.1466	-26.3951	-23.0124	-27.4119	-23.8117	-28.3736	-24.552	-29.2726	-25.2401
28.5829	-25.3534	-22.1552	-26.4017	-23.0208	-27.4189	-23.82	-28.3809	-24.5601	-29.2802	-25.2481
