Freq_GHz	Model_dBm
5.6289175	-18.164684
5.6388975	-18.165427
5.6488775	-18.166172
5.6588575	-18.166917
5.6688375	-18.167665
5.6788175	-18.168413
5.6887975	-18.169163
5.6987775	-18.169915
5.7087575	-18.170668
5.7187375	-18.171422
5.7287175	-18.172177
5.7386975	-18.172935
5.7486775	-18.173693
5.7586575	-18.174453
5.7686375	-18.175214
5.7786175	-18.175977
5.7885975	-18.176741
5.7985775	-18.177506
5.8085575	-18.178273
5.8185375	-18.179042
5.8285174	-18.179811
5.8384974	-18.180582
5.8484774	-18.181355
5.8584574	-18.182129
5.8684374	-18.182904
5.8784174	-18.183681
5.8883974	-18.184459
5.8983774	-18.185239
5.9083574	-18.18602
5.9183374	-18.186802
5.9283174	-18.187586
5.9382974	-18.188371
5.9482774	-18.189158
5.9582574	-18.189946
5.9682374	-18.190736
5.9782174	-18.191526
5.9881974	-18.192319
5.9981774	-18.193112
6.0081574	-18.193908
6.0181374	-18.194704
6.0281174	-18.195502
6.0380974	-18.196302
6.0480774	-18.197102
6.0580573	-18.197905
6.0680373	-18.198708
6.0780173	-18.199513
6.0879973	-18.20032
6.0979773	-18.201128
6.1079573	-18.201937
6.1179373	-18.202748
6.1279173	-18.20356
6.1378973	-18.204374
6.1478773	-18.205189
6.1578573	-18.206005
6.1678373	-18.206823
6.1778173	-18.207642
6.1877973	-18.208463
6.1977773	-18.209285
6.2077573	-18.210109
6.2177373	-18.210934
6.2277173	-18.21176
6.2376973	-18.212588
6.2476773	-18.213417
6.2576573	-18.214248
6.2676373	-18.21508
6.2776172	-18.215914
6.2875972	-18.216749
6.2975772	-18.217585
6.3075572	-18.218423
6.3175372	-18.219262
6.3275172	-18.220103
6.3374972	-18.220945
6.3474772	-18.221789
6.3574572	-18.222634
6.3674372	-18.22348
6.3774172	-18.224328
6.3873972	-18.225177
6.3973772	-18.226028
6.4073572	-18.22688
6.4173372	-18.227734
6.4273172	-18.228589
6.4372972	-18.229445
6.4472772	-18.230303
6.4572572	-18.231163
6.4672372	-18.232023
6.4772172	-18.232886
6.4871972	-18.233749
6.4971772	-18.234614
6.5071571	-18.235481
6.5171371	-18.236349
6.5271171	-18.237218
6.5370971	-18.238089
6.5470771	-18.238962
6.5570571	-18.239835
6.5670371	-18.240711
6.5770171	-18.241587
6.5869971	-18.242465
6.5969771	-18.243345
6.6069571	-18.244226
6.6169371	-18.245108
6.6269171	-18.245992
6.6368971	-18.246877
6.6468771	-18.247764
6.6568571	-18.248652
6.6668371	-18.249542
6.6768171	-18.250433
6.6867971	-18.251326
6.6967771	-18.252219
6.7067571	-18.253115
6.7167371	-18.254012
6.726717	-18.25491
6.736697	-18.25581
6.746677	-18.256711
6.756657	-18.257614
6.766637	-18.258518
6.776617	-18.259423
6.786597	-18.260331
6.796577	-18.261239
6.806557	-18.262149
6.816537	-18.26306
6.826517	-18.263973
6.836497	-18.264887
6.846477	-18.265803
6.856457	-18.26672
6.866437	-18.267639
6.876417	-18.268559
6.886397	-18.269481
