Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
19.6051	-1.1733708	-128.44199	-1.4228485	-133.06883	-0.54315985	-0.68426642	-0.57969518	-0.62015173
19.8051	-1.2039938	-129.79222	-1.4375118	-134.45006	-0.55716513	-0.66891503	-0.59347257	-0.604976
20.005	-1.2065276	-130.99069	-1.4517816	-135.82672	-0.57086753	-0.65692353	-0.60683803	-0.58957382
20.205	-1.2546269	-132.2998	-1.465665	-137.2	-0.58249222	-0.64015508	-0.61980198	-0.57394289
20.4049	-1.2658521	-133.54836	-1.4791416	-138.56834	-0.59553261	-0.62650054	-0.63234897	-0.55811189
20.6049	-1.28203	-134.81398	-1.4922188	-139.93292	-0.60809146	-0.61205287	-0.64448955	-0.54207801
20.8048	-1.3034981	-136.09261	-1.504878	-141.29219	-0.62006323	-0.59685423	-0.65621	-0.52587023
21.0048	-1.3296927	-137.25861	-1.5171271	-142.64733	-0.63017697	-0.582354	-0.66752095	-0.50948519
21.2047	-1.3651661	-138.67944	-1.5289495	-143.99679	-0.64179657	-0.56424024	-0.67841042	-0.49295204
21.4047	-1.3846167	-139.83615	-1.5403531	-145.34177	-0.65159534	-0.54993642	-0.68888907	-0.47626686
21.6046	-1.3910024	-141.15031	-1.5513234	-146.68072	-0.66354841	-0.53445476	-0.6989466	-0.45945884
21.8046	-1.4437933	-142.32739	-1.5618688	-148.01483	-0.67030107	-0.51755588	-0.70859366	-0.4425235
22.0045	-1.4488305	-143.74615	-1.5719765	-149.34259	-0.68251408	-0.50051055	-0.7178216	-0.42548995
22.2045	-1.4853512	-144.87964	-1.5816553	-150.66516	-0.68937689	-0.48486826	-0.72664102	-0.40835315
22.4044	-1.4820613	-146.19211	-1.5908943	-151.98106	-0.7005672	-0.46912858	-0.73504486	-0.39114203
22.6044	-1.5365545	-147.42802	-1.5997025	-153.29145	-0.70607917	-0.45107009	-0.74304362	-0.37385097
22.8043	-1.540565	-148.60161	-1.6080709	-154.59486	-0.71483955	-0.43631235	-0.75063177	-0.35650864
