Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
27.00325	-4.1667047	162.13289	-4.4746542	162.26285	-0.58911094	0.18990427	-0.5690048	0.1819992
27.2032	-4.1464067	160.72624	-4.4195109	161.48013	-0.58563858	0.20478666	-0.57007319	0.19096367
27.40315	-4.091311	160.04054	-4.3651461	160.70177	-0.58685659	0.21312821	-0.57098907	0.19993776
27.6031	-4.0576963	159.07344	-4.3115519	159.92775	-0.58543704	0.22386768	-0.57175308	0.20891793
27.80305	-4.0535431	158.18723	-4.2587207	159.15809	-0.58218283	0.23300705	-0.57236594	0.21790069
28.003	-3.9837549	157.30443	-4.2066447	158.39276	-0.58319072	0.24390098	-0.57282845	0.22688262
28.20295	-3.9595096	156.15039	-4.1553163	157.63176	-0.57977625	0.25631168	-0.57314151	0.23586031
28.4029	-3.9119279	155.56578	-4.1047278	156.87509	-0.5803011	0.26365427	-0.57330612	0.24483044
28.60285	-3.8723624	154.15221	-4.0548713	156.12274	-0.57623931	0.27915817	-0.57332335	0.25378973
28.8028	-3.8754194	153.26868	-4.0057393	155.37471	-0.57166498	0.28790918	-0.57319435	0.26273495
29.00275	-3.7890253	152.36659	-3.9573239	154.63099	-0.57272976	0.29984125	-0.57292035	0.27166293
29.2027	-3.8377163	151.36891	-3.9096174	153.89157	-0.56425019	0.3080365	-0.57250265	0.28057059
29.40265	-3.7205262	150.68797	-3.8626121	153.15645	-0.56816371	0.31899548	-0.57194263	0.28945488
29.6026	-3.7887082	149.4588	-3.8163004	152.42562	-0.55680211	0.32852104	-0.57124175	0.29831282
29.80255	-3.6867399	148.66553	-3.7706744	151.69907	-0.55872124	0.3401684	-0.57040152	0.30714152
30.0025	-3.6802187	147.63675	-3.7257265	150.9768	-0.55293855	0.35040818	-0.56942352	0.31593813
30.20245	-3.6113915	147.05672	-3.6814489	150.25879	-0.55373341	0.35881983	-0.56830938	0.32469988
30.4024	-3.6017509	146.34358	-3.6378341	149.54505	-0.54983446	0.36609008	-0.56706082	0.33342408
30.60235	-3.6106095	144.87985	-3.5948742	148.83556	-0.53975283	0.37962829	-0.56567958	0.3421081
30.8023	-3.4843571	144.58099	-3.5525617	148.13031	-0.54563901	0.38803799	-0.56416747	0.35074938
31.00225	-3.5082519	143.50192	-3.510889	147.4293	-0.53675599	0.3971507	-0.56252634	0.35934546
31.2022	-3.5070419	143.50879	-3.4698482	146.73251	-0.53687839	0.39714166	-0.5607581	0.36789391
31.40215	-3.5008962	141.40305	-3.429432	146.03994	-0.52229276	0.41689531	-0.55886469	0.37639241
